date,value
2021-03-24,2.0041083550021597
2021-03-25,-11.945254334610212
2021-03-26,20.56895134364651
2021-03-27,24.26179903720317
2021-03-28,31.154860210778153
2021-03-29,24.427965743903478
2021-03-30,38.07648890615788
2021-03-31,12.002590649492205
2021-04-01,32.039547310266244
2021-04-02,38.10983065532957
2021-04-03,32.37447377340452
2021-04-04,42.792517294993736
2021-04-05,40.94597693622336
2021-04-06,37.89167459476668
2021-04-07,12.581954029049413
2021-04-08,33.6049839038007
2021-04-09,43.83161565952031
2021-04-10,24.36724825552899
2021-04-11,40.60939304542069
2021-04-12,37.84741197551515
2021-04-13,32.127507700278464
2021-04-14,7.296010030383911
2021-04-15,35.30876150902412
2021-04-16,18.28502154761631
2021-04-17,27.366812423023376
2021-04-18,-96.74766944858507
2021-04-19,-0.018597743251277166
2021-04-20,-3.8095510027767716
2021-04-21,12.149325352478172
2021-04-22,-28.239378330437717
2021-04-23,-44.460711060590825
2021-04-24,14.428629273342295
2021-04-25,14.522318752522267
2021-04-26,-6.14995385532211
2021-04-27,22.412565730212158
2021-04-28,10.01701174680575
2021-04-29,18.624103148076102
2021-04-30,17.59586997683789
2021-05-01,29.544221916876516
2021-05-02,29.005252833856773
2021-05-03,21.635427957644787
2021-05-04,-10.591594354680666
2021-05-05,8.050939558736616
2021-05-06,11.354445174072524
2021-05-07,10.067922969820941
2021-05-08,20.516836603415705
2021-05-09,25.460489970515475
2021-05-10,-2.026579915950009
2021-05-11,13.229376732392979
2021-05-12,-26.47894073830325
2021-05-13,-83.24022968721448
2021-05-14,22.255139943914756
2021-05-15,-3.9934870749608535
2021-05-16,-34.08417528157926
2021-05-17,-40.83974837486541
2021-05-18,-6.561545648939443
2021-05-19,-257.4443278318977
2021-05-20,-104.88384340846464
2021-05-21,-107.82581218657339
2021-05-22,-23.683307872681752
2021-05-23,-82.39822068719494
2021-05-24,-36.88398293067482
2021-05-25,-0.6597410541405964
2021-05-26,13.337609397919039
2021-05-27,5.866243705760695
2021-05-28,-12.763386612970024
2021-05-29,-6.680097988317357
2021-05-30,34.07689966858979
2021-05-31,14.816978585561245
2021-06-01,12.68071491952307
2021-06-02,35.4756606408818
2021-06-03,37.27415064675419
2021-06-04,12.799319174262806
2021-06-05,12.520281609896244
2021-06-06,40.45807517700287
2021-06-07,9.605464639319663
2021-06-08,1.0218777462182658
2021-06-09,-11.487355095575268
2021-06-10,-2.4129666913840566
2021-06-11,13.34541694239239
2021-06-12,19.15592096004073
2021-06-13,22.612822746598127
2021-06-14,18.287668171571184
2021-06-15,24.254881090308956
2021-06-16,2.1792969120988204
2021-06-17,32.28161488973255
2021-06-18,20.12876442373279
2021-06-19,16.517419913151443
2021-06-20,6.488540840466044
2021-06-21,-55.75146949495381
2021-06-22,-59.61969071738288
2021-06-23,-15.15395625896268
2021-06-24,17.239672040453755
2021-06-25,-5.488471604728531
2021-06-26,-15.54454749954661
2021-06-27,9.884569479754063
2021-06-28,27.23924725982765
2021-06-29,21.677295542918202
2021-06-30,32.425130303641325
2021-07-01,27.65345772534978
2021-07-02,32.84258771679731
2021-07-03,50.58833096698389
2021-07-04,55.495324838555284
2021-07-05,33.05619627324192
2021-07-06,27.150644862015298
2021-07-07,44.95439652346204
2021-07-08,25.85573394499859
2021-07-09,40.38411018817155
2021-07-10,48.9700724380477
2021-07-11,47.11309663137644
2021-07-12,42.725375080173876
2021-07-13,45.19353102676556
2021-07-14,27.91212773239394
2021-07-15,28.2434355447582
2021-07-16,28.0438832747636
2021-07-17,36.0523373660012
2021-07-18,42.455113570704526
2021-07-19,42.1673471973198
2021-07-20,28.06867659204746
2021-07-21,6.599117289964312
2021-07-22,36.27737060623284
2021-07-23,40.36253445720205
2021-07-24,41.41359419961853
2021-07-25,34.44269471653723
2021-07-26,-87.11360507567267
2021-07-27,5.892826448180443
2021-07-28,-2.274553577773318
2021-07-29,26.942575906689726
2021-07-30,4.998142329783519
2021-07-31,31.224596182439527
2021-08-01,17.90828969729141
2021-08-02,24.425803860651982
2021-08-03,14.739038876860988
2021-08-04,35.091256941019566
2021-08-05,11.095895882127849
2021-08-06,6.985943853873962
2021-08-07,15.83464089536372
2021-08-08,15.90161391871041
2021-08-09,17.37008512345659
2021-08-10,40.16085342599866
2021-08-11,45.63115662776119
2021-08-12,37.36208401314457
2021-08-13,37.4596932950812
2021-08-14,39.30930172520278
2021-08-15,40.75052968790238
2021-08-16,35.55998530776499
2021-08-17,28.001129932061644
2021-08-18,36.23776408190554
2021-08-19,32.11133279004379
2021-08-20,36.64204654556593
2021-08-21,40.849679705325094
2021-08-22,52.18931105173971
2021-08-23,47.66897070222473
2021-08-24,41.96359041693107
2021-08-25,43.19737728397604
2021-08-26,31.790461683512675
2021-08-27,34.55315056560164
2021-08-28,60.05495589989518
2021-08-29,44.91156116406593
2021-08-30,46.57769929623385
2021-08-31,43.32548337885648
2021-09-01,45.0500192133385
2021-09-02,44.205417501623025
2021-09-03,31.273617016089503
2021-09-04,54.45403186404038
2021-09-05,52.31215679758974
2021-09-06,55.858412180161444
2021-09-07,-94.97845811033093
2021-09-08,6.756993706869167
2021-09-09,28.83661278720239
2021-09-10,25.805466371286656
2021-09-11,45.957151845184505
2021-09-12,47.077601348754285
2021-09-13,-8.265006164551849
2021-09-14,33.45965647739718
2021-09-15,52.304931885007726
2021-09-16,35.814803427063104
2021-09-17,39.17460492219443
2021-09-18,48.74149121613723
2021-09-19,46.75122483191237
2021-09-20,-15.511500935897885
2021-09-21,-35.8223766662408
2021-09-22,7.587220063420716
2021-09-23,24.933008465400114
2021-09-24,-11.702079540026872
2021-09-25,23.281861940793966
2021-09-26,12.122708551561189
2021-09-27,22.766481950315168
2021-09-28,20.72641945180972
2021-09-29,33.88461646777579
2021-09-30,26.945573761013947
2021-10-01,-9.904256502841747
2021-10-02,39.90661543360652
2021-10-03,34.85054108101048
2021-10-04,18.915681590632545
2021-10-05,36.19856966814924
2021-10-06,-27.304380457876803
2021-10-07,20.90820704208417
2021-10-08,31.621268757226687
2021-10-09,45.22859036339559
2021-10-10,27.727518687017344
2021-10-11,35.360474939505174
2021-10-12,22.99151701323153
2021-10-13,30.524069670497454
2021-10-14,41.0651317521715
2021-10-15,14.953695096946404
2021-10-16,38.20899349749901
2021-10-17,34.3602246193264
2021-10-18,29.52481611627252
2021-10-19,31.50695489525966
2021-10-20,39.26294094398691
2021-10-21,-9.539826725564083
2021-10-22,20.979844898274052
2021-10-23,35.14422998772385
2021-10-24,32.89129461297666
2021-10-25,41.690330093592536
2021-10-26,35.650994019743806
2021-10-27,13.573965060295194
2021-10-28,-38.12996238525862
2021-10-29,28.96588668141859
2021-10-30,46.6285288867091
2021-10-31,40.75892267430582
2021-11-01,26.885319741741007
2021-11-02,35.91842052978328
2021-11-03,16.56094431951152
2021-11-04,37.596073529071305
2021-11-05,42.62688387584257
2021-11-06,47.84489560733174
2021-11-07,49.50125376745754
2021-11-08,33.67683359365415
2021-11-09,36.356906538231044
2021-11-10,-17.492510490449135
2021-11-11,34.437819419295465
2021-11-12,28.220676958461937
2021-11-13,52.08055032734768
2021-11-14,45.804299824052286
2021-11-15,41.46865747824371
2021-11-16,-11.728945985061316
2021-11-17,12.131219188331173
2021-11-18,1.8932031530229807
2021-11-19,25.43998433456101
2021-11-20,38.79108540420915
2021-11-21,40.17328825226646
