symbol,event_date,event_hour,era,stress_abs,variable,baseline,phi,lambda_per_h,half_life_h,r2,n_pairs,t_return_defined,t_return_h,censored,shock_excess
BTCUSDT,2021-01-10,447299,OTHER,False,realized_vol,2.9283604594130876,0.86349540045525,1.7612004964715404,0.3935651744072433,0.7464415884929267,287,True,24.0,True,0.7405773874722965
BTCUSDT,2021-01-11,447323,OTHER,True,activity_volume,5.001193966923708,0.7024285739133882,4.238538685056548,0.16353447073721772,0.4947979801070609,287,True,11,False,0.6842402276707163
BTCUSDT,2021-01-11,447323,OTHER,True,activity_ntrades,6.350788243999176,0.7140530801880322,4.041575728868847,0.17150419219138144,0.5115826181179629,287,True,23,False,0.47698609326421537
BTCUSDT,2021-01-11,447323,OTHER,True,realized_vol,3.812142439783944,0.5724144859472924,6.694703090818331,0.10353665743751722,0.3315670420877046,287,True,12,False,0.41435280591730117
BTCUSDT,2021-01-12,447349,OTHER,False,activity_volume,4.996021024735095,0.5319246570340519,7.5750410614355435,0.09150408227999587,0.2826161995618409,287,True,9,False,0.8107537635198909
BTCUSDT,2021-01-12,447349,OTHER,False,activity_ntrades,6.2915537072214,0.5973467097488435,6.183090969760217,0.11210366852920908,0.35647048219402855,287,True,24.0,True,0.574769025762312
BTCUSDT,2021-01-12,447349,OTHER,False,realized_vol,3.9333135278176092,0.3590289254203027,12.292227858458682,0.0563890605137919,0.12898599047290338,287,True,24.0,True,0.1895552455795183
BTCUSDT,2021-01-13,447381,OTHER,False,activity_volume,4.360764513021266,0.43030801438528204,10.119048170399818,0.0684992470524585,0.18634977719283896,287,True,24.0,True,0.43693378683003764
BTCUSDT,2021-01-13,447381,OTHER,False,activity_ntrades,5.8664640443659355,0.4456220833999411,9.69940839360077,0.07146283076576633,0.20289801001244645,287,True,24.0,True,0.2960903643133586
BTCUSDT,2021-01-13,447381,OTHER,False,realized_vol,3.5678454206323087,0.49895736759142867,8.342815470827693,0.08308312499343558,0.250888192197837,287,True,24.0,True,0.0743487352138101
BTCUSDT,2021-01-15,447423,OTHER,False,activity_volume,4.053527834782031,0.4018277316717827,10.940781724646412,0.06335444742476541,0.16933040498389684,287,True,7,False,1.4074986816858706
BTCUSDT,2021-01-15,447423,OTHER,False,activity_ntrades,5.697093486505405,0.505913232929175,8.176681209875879,0.08477121252113327,0.27209708783996245,287,True,4,False,1.188004555197827
BTCUSDT,2021-01-15,447423,OTHER,False,realized_vol,3.206418997305615,0.2809172900200847,15.236339934490882,0.04549302414754155,0.08042204339802206,287,True,8,False,1.0482774070282415
BTCUSDT,2021-01-21,447560,OTHER,False,activity_volume,4.035381227361469,0.8286376612005357,2.2556675851915795,0.3072913691318903,0.6912626920876507,287,True,19,False,1.6336081561767573
BTCUSDT,2021-01-21,447560,OTHER,False,activity_ntrades,5.655991810819852,0.8281772500105119,2.2623369293471844,0.30638547758664686,0.6911912190749561,287,True,12,False,1.2564247546959866
BTCUSDT,2021-01-21,447560,OTHER,False,realized_vol,3.1306366537655967,0.6369025280680697,5.413663827358561,0.1280366130340506,0.4042687583470357,287,True,22,False,0.9411806350694593
BTCUSDT,2021-01-29,447752,OTHER,True,activity_volume,4.736976918126604,0.6755496860093672,4.70674283842638,0.14726684765970502,0.48783737733140786,287,True,7,False,2.4361498486084003
BTCUSDT,2021-01-29,447752,OTHER,True,activity_ntrades,5.992712987207275,0.7933442335261001,2.7779767360840095,0.24951511348401142,0.6611680164405912,287,True,13,False,2.0950934060693402
BTCUSDT,2021-01-29,447752,OTHER,True,realized_vol,3.14346048438688,0.7113428872954699,4.087208457800356,0.16958938789556663,0.5234346788702204,287,True,23,False,1.6177111715685937
BTCUSDT,2021-02-08,447996,OTHER,False,activity_volume,4.229518365540886,0.7769089640968367,3.02918518563819,0.22882297980534747,0.6231241837847447,287,True,6,False,2.7438256232462237
BTCUSDT,2021-02-08,447996,OTHER,False,activity_ntrades,5.568344503761097,0.8443492161791956,2.030269280605134,0.34140652532227084,0.7305962779112676,287,True,7,False,2.4225771169917123
BTCUSDT,2021-02-08,447996,OTHER,False,realized_vol,2.8701674451828105,0.6184192465204854,5.767063909207241,0.12019065359295238,0.3922166115829022,287,True,15,False,1.5466868610840583
BTCUSDT,2021-02-22,448333,OTHER,True,activity_volume,3.9673027690408498,0.8948506227254427,1.333181719436558,0.5199195056866589,0.8010411399007433,287,True,6,False,2.763482505726765
BTCUSDT,2021-02-22,448333,OTHER,True,activity_ntrades,5.802118375377063,0.9135253159413577,1.0853302850549875,0.6386509158590626,0.8376371706292538,287,True,6,False,2.1598934318700604
BTCUSDT,2021-02-22,448333,OTHER,True,realized_vol,2.8893851622946496,0.869069131095053,1.6839912529495125,0.41160972739371254,0.7552026081691796,287,True,8,False,1.7319259893942534
BTCUSDT,2021-02-23,448358,OTHER,True,activity_volume,4.995124452419429,0.7503198330935233,3.4470686307424425,0.20108308096281002,0.5713630185532188,287,True,2,False,0.755647036767995
BTCUSDT,2021-02-23,448358,OTHER,True,activity_ntrades,6.61604278355861,0.7880287589256564,2.8586483243001077,0.24247375050222408,0.6279925495020202,287,True,24.0,True,0.4472743199790301
BTCUSDT,2021-02-23,448358,OTHER,True,realized_vol,3.8617957765085373,0.5235960746953988,7.764416900838329,0.08927227754670228,0.27885620739621664,287,True,5,False,0.3669400307088105
BTCUSDT,2021-02-26,448421,OTHER,False,activity_volume,4.561533555621727,0.5621732280195758,6.911342900073471,0.10029124449209093,0.31622701029747935,287,True,5,False,0.06651977607861774
BTCUSDT,2021-02-26,448421,OTHER,False,activity_ntrades,6.260532925237131,0.5785978411723992,6.565771410837293,0.10556980089435561,0.33389573213118495,287,True,16,False,0.11249183758773922
BTCUSDT,2021-02-26,448421,OTHER,False,realized_vol,3.4070781867562294,0.32264163616935015,13.57455668685596,0.05106223330527687,0.10379397271079871,287,True,6,False,0.24921368828457316
BTCUSDT,2021-03-05,448584,OTHER,False,activity_volume,4.356838164989339,0.4137209378785119,10.590763146418487,0.065448275159883,0.16930623211633145,287,True,24.0,True,0.06592123146596167
BTCUSDT,2021-03-05,448584,OTHER,False,activity_ntrades,6.190296509366002,0.5188915805119951,7.872723820639797,0.08804413775353483,0.2679043884109563,287,True,24.0,True,0.0292079086111842
BTCUSDT,2021-03-05,448584,OTHER,False,realized_vol,3.1729034744898126,0.33343022364228586,13.179859919734339,0.05259139207709552,0.11202453253140876,287,True,24.0,True,0.059161078956361725
BTCUSDT,2021-03-09,448681,OTHER,False,activity_volume,4.151871845915689,0.46057425006451064,9.303374380309299,0.0745049217869808,0.21229107862832797,287,True,24.0,True,0.07386110513322357
BTCUSDT,2021-03-09,448681,OTHER,False,activity_ntrades,5.921578419643816,0.4661364551391364,9.159322386402629,0.07567668778521754,0.21824125364222668,287,True,24.0,True,0.22959834712459082
BTCUSDT,2021-03-09,448681,OTHER,False,realized_vol,2.7697051619030963,0.2143311081347292,18.482798705034867,0.037502284779584075,0.04651243575848707,287,True,24.0,True,0.16942001216741784
BTCUSDT,2021-03-13,448786,OTHER,False,activity_volume,4.118774531978527,0.5145974821573656,7.972443263538384,0.08694288032503451,0.27151163154225955,287,True,9,False,1.052519254157265
BTCUSDT,2021-03-13,448786,OTHER,False,activity_ntrades,5.9989242472065545,0.48077515476301813,8.788266862584758,0.07887188582210174,0.23960674288104644,287,True,9,False,0.9275587735164269
BTCUSDT,2021-03-13,448786,OTHER,False,realized_vol,2.807598989838511,0.4334798393968262,10.030919885096651,0.06910105837748565,0.18987034995068708,287,True,2,False,0.4405710162776287
BTCUSDT,2021-03-15,448833,OTHER,False,activity_volume,4.192717924003429,0.6485367417010188,5.19643944469259,0.13338886903952948,0.41903005728593234,287,True,14,False,0.6900416384617537
BTCUSDT,2021-03-15,448833,OTHER,False,activity_ntrades,5.990175386600582,0.6792115280916272,4.6418720530179645,0.14932492163571978,0.4619584199050937,287,True,14,False,0.6444841536146559
BTCUSDT,2021-03-15,448833,OTHER,False,realized_vol,2.7069986763753704,0.5640514883592523,6.871316882805263,0.10087544969647261,0.32020948881487854,287,True,19,False,0.6164549669660497
BTCUSDT,2021-03-17,448890,OTHER,False,activity_volume,4.105384372420592,0.5705416779703798,6.734028686227211,0.10293202076456939,0.3288567083063926,287,True,5,False,1.0224901857846904
BTCUSDT,2021-03-17,448890,OTHER,False,activity_ntrades,5.944089378835077,0.5494098172242623,7.186927637862089,0.09644554884737051,0.30888363149001685,287,True,5,False,0.7357294715374457
BTCUSDT,2021-03-17,448890,OTHER,False,realized_vol,2.732872712023765,0.2774160703101618,15.386842090505063,0.04504804666759228,0.07783649065688292,287,True,7,False,0.552664025265587
BTCUSDT,2021-03-31,449215,OTHER,False,activity_volume,3.673069852054601,0.5887637116348379,6.35676413426046,0.1090408839969623,0.35644675374422974,287,True,2,False,1.383091355190448
BTCUSDT,2021-03-31,449215,OTHER,False,activity_ntrades,5.463822827639645,0.6206690299887091,5.723487625260666,0.12110573586299615,0.39988113843343287,287,True,11,False,1.3435048616941547
BTCUSDT,2021-03-31,449215,OTHER,False,realized_vol,2.2095650434769754,0.44569101218754653,9.697552378117527,0.07147650804382641,0.20385536566133322,287,True,4,False,1.3237578592393067
BTCUSDT,2021-04-10,449452,OTHER,False,activity_volume,3.2978330918276795,0.3766877788915745,11.71606328831987,0.05916212327488591,0.14490222419498233,287,True,2,False,0.9763358182602163
BTCUSDT,2021-04-10,449452,OTHER,False,activity_ntrades,4.976709960642168,0.5505149211150329,7.162814622327202,0.09677022471017704,0.3135508185522261,287,True,10,False,0.9145736149669258
BTCUSDT,2021-04-10,449452,OTHER,False,realized_vol,1.9970019006012898,0.38532300421001736,11.444079893526585,0.06056818783238557,0.15237292237798594,287,True,2,False,0.713268373735641
BTCUSDT,2021-04-13,449528,OTHER,False,activity_volume,3.231170115189526,0.4725457482759397,8.995448579846904,0.07705532130024606,0.22318002169631246,287,True,11,False,1.1283220291386575
BTCUSDT,2021-04-13,449528,OTHER,False,activity_ntrades,5.209426428172075,0.5772783658536838,6.593168307851024,0.10513112182113693,0.33220420114059646,287,True,6,False,0.8595031703063342
BTCUSDT,2021-04-13,449528,OTHER,False,realized_vol,2.209582465072247,0.3771276533550501,11.702058549400958,0.05923292706439486,0.14123807620055173,287,True,11,False,0.46176277697696433
BTCUSDT,2021-04-14,449561,OTHER,False,activity_volume,3.5166653455295975,0.28471028297353124,15.075398000663002,0.04597869857429047,0.07975125503157299,287,True,8,False,0.8401350404971198
BTCUSDT,2021-04-14,449561,OTHER,False,activity_ntrades,5.370627211353009,0.4435733549734485,9.754705088927894,0.07105772796214044,0.20221050481629232,287,True,8,False,0.8802700915099342
BTCUSDT,2021-04-14,449561,OTHER,False,realized_vol,2.4125775375113605,0.32408243601565795,13.521088360861016,0.051264155817986684,0.10553556560227073,287,True,5,False,0.6524780978216679
BTCUSDT,2021-04-16,449596,OTHER,False,activity_volume,3.3566139500469694,0.5427604231759958,7.333047192365269,0.09452375831995309,0.29839964009441045,287,True,21,False,0.7382571603480731
BTCUSDT,2021-04-16,449596,OTHER,False,activity_ntrades,5.178966641432957,0.6552769525365625,5.072367652961822,0.1366516049275741,0.4413499652764993,287,True,14,False,0.830722308342129
BTCUSDT,2021-04-16,449596,OTHER,False,realized_vol,2.2662809317721253,0.4580624079707697,9.368998106470269,0.07398306336312044,0.2146160749529482,287,True,18,False,0.7207065337070729
BTCUSDT,2021-04-18,449643,OTHER,True,activity_volume,3.3978067702474855,0.7512569641854228,3.432090276544088,0.20196064925713536,0.5856745905732339,287,True,14,False,2.8631999198317994
BTCUSDT,2021-04-18,449643,OTHER,True,activity_ntrades,5.738182604829213,0.7378991100796368,3.647378051233332,0.19003985077049063,0.5570974428104486,287,True,4,False,1.429879844077848
BTCUSDT,2021-04-18,449643,OTHER,True,realized_vol,2.398325360152417,0.7681444963995133,3.165329006138848,0.21898108513069375,0.6048459879885648,287,True,18,False,1.860350516267309
BTCUSDT,2021-04-19,449678,OTHER,False,activity_volume,3.6498290792102406,0.6064181331659627,6.002226505474675,0.11548167666243862,0.37403931637577925,287,True,3,False,1.3488989983457091
BTCUSDT,2021-04-19,449678,OTHER,False,activity_ntrades,5.407161716863659,0.6609534642900142,4.968862123087329,0.1394981714906729,0.4479796017701002,287,True,3,False,1.1933331317121103
BTCUSDT,2021-04-19,449678,OTHER,False,realized_vol,2.7370415808392234,0.43616288274256226,9.956874253516803,0.0696149376713403,0.19203600338787785,287,True,5,False,0.902866769880983
BTCUSDT,2021-04-20,449702,OTHER,False,activity_volume,4.0493024810954275,0.43524379515492007,9.982187475049592,0.06943840538884506,0.18922578345994112,287,True,24.0,True,0.16521059630012225
BTCUSDT,2021-04-20,449702,OTHER,False,activity_ntrades,5.708768641061873,0.5563454041949271,7.036391364587617,0.09850890103247813,0.30909706407723203,287,True,2,False,0.28102425396642433
BTCUSDT,2021-04-20,449702,OTHER,False,realized_vol,3.0146725602498163,0.42865506625085675,10.165232698104603,0.06818802885734122,0.18229187144845804,287,True,22,False,0.19091825576936114
BTCUSDT,2021-04-22,449747,OTHER,False,activity_volume,3.9628939116491617,0.7384371912550273,3.638630756481099,0.1904967079512856,0.5443386959901773,287,True,2,False,0.15254242965880005
BTCUSDT,2021-04-22,449747,OTHER,False,activity_ntrades,5.66633089464286,0.8273692818078002,2.2740498217557836,0.30480738545330965,0.6828945013101659,287,True,24.0,True,0.19161264086178367
BTCUSDT,2021-04-22,449747,OTHER,False,realized_vol,2.8410972186071346,0.625899967182363,5.622776609810386,0.12327489222149979,0.3916029606289926,287,True,24.0,True,0.27274238831724795
BTCUSDT,2021-04-24,449784,OTHER,False,activity_volume,4.620020508098257,0.6268600167633943,5.6043842643087425,0.12367945306217143,0.392371386992027,287,True,2,False,1.0487315216851172
BTCUSDT,2021-04-24,449784,OTHER,False,activity_ntrades,6.197457282573681,0.7498909745104643,3.4539294040561765,0.20068365605444538,0.5617539511479386,287,True,10,False,0.70631241942323
BTCUSDT,2021-04-24,449784,OTHER,False,realized_vol,3.2766904981136484,0.5108569320928698,8.059988451768199,0.08599853271599699,0.26185284095979744,287,True,10,False,0.28761602750910203
BTCUSDT,2021-04-25,449828,OTHER,False,activity_volume,3.7252224428148435,0.5923037586872767,6.284828037615317,0.11028896517317432,0.3592664516598809,287,True,12,False,1.5534655600360672
BTCUSDT,2021-04-25,449828,OTHER,False,activity_ntrades,5.495064234711508,0.6908700999879906,4.437641535917573,0.15619719955965822,0.48733489194971735,287,True,9,False,1.3029955462457798
BTCUSDT,2021-04-25,449828,OTHER,False,realized_vol,2.612393180821506,0.3858148314713752,11.428772829955145,0.06064930949919543,0.1486687126694708,287,True,7,False,0.9983723046009388
BTCUSDT,2021-04-28,449900,OTHER,False,activity_volume,3.686586668084706,0.3274121919658094,13.398424511895845,0.05173348403347959,0.10813836409326227,287,True,2,False,0.22636006357882898
BTCUSDT,2021-04-28,449900,OTHER,False,activity_ntrades,5.384495062789089,0.48751787417603115,8.62113989087886,0.0804008738210237,0.2413638627520175,287,True,6,False,0.14499532991186567
BTCUSDT,2021-04-28,449900,OTHER,False,realized_vol,2.4657752781264364,0.2175371896248046,18.304625475471134,0.037867323835103196,0.048075270514646995,287,True,24.0,True,0.19672059975821832
BTCUSDT,2021-04-30,449941,OTHER,False,activity_volume,3.6264320393039786,0.5135791197947007,7.99621418445768,0.08668441897257108,0.27111114766068145,287,True,15,False,1.1826213144426025
BTCUSDT,2021-04-30,449941,OTHER,False,activity_ntrades,5.305786302730141,0.5811316244856288,6.513335995444214,0.10641968739901805,0.35086101251889246,287,True,9,False,1.0565246991717567
BTCUSDT,2021-04-30,449941,OTHER,False,realized_vol,2.5258854301793603,0.2254217210679873,17.87738778309819,0.038772285356771595,0.05086757141591669,287,True,5,False,0.4787361040180093
BTCUSDT,2021-05-02,449979,OTHER,False,activity_volume,3.2711550940281766,0.47612440458114946,8.904913256828255,0.07783873470395038,0.23211695198625149,287,True,8,False,0.7665578740924639
BTCUSDT,2021-05-02,449979,OTHER,False,activity_ntrades,5.056245805348308,0.6168205123971907,5.798126413556587,0.11954675202308444,0.39143508023687323,287,True,11,False,0.7520308509511779
BTCUSDT,2021-05-02,449979,OTHER,False,realized_vol,2.2685408257706037,0.35532489152967606,12.41667264753412,0.05582390711553472,0.12635249347355315,287,True,9,False,0.48369003396058147
BTCUSDT,2021-05-04,450024,OTHER,False,activity_volume,3.5069490547759194,0.5955298371856389,6.219645444192494,0.11144480610340284,0.3599590923695124,287,True,3,False,0.7950638125479051
BTCUSDT,2021-05-04,450024,OTHER,False,activity_ntrades,5.3008111373035565,0.6952608348831697,4.361618422024188,0.1589197205009653,0.49065564324240685,287,True,3,False,0.7225666318140401
BTCUSDT,2021-05-04,450024,OTHER,False,realized_vol,2.430369429582954,0.5961045256015801,6.208070985211944,0.11165258615938348,0.3558557489515113,287,True,7,False,0.5816868911026712
BTCUSDT,2021-05-05,450048,OTHER,False,activity_volume,3.861587519050957,0.3926659804361147,11.217551412674982,0.061791308553909685,0.1541328137916238,287,True,24.0,True,0.016593378738283482
BTCUSDT,2021-05-05,450048,OTHER,False,activity_ntrades,5.515440821314845,0.5518787768605353,7.133122367507176,0.09717303935754303,0.3046297560164548,287,True,24.0,True,0.016931524903673074
BTCUSDT,2021-05-05,450048,OTHER,False,realized_vol,2.898563792678897,0.21192131630823016,18.618482672311483,0.037228983304357054,0.04482041768561673,287,True,24.0,True,0.2035445231236465
BTCUSDT,2021-05-06,450090,OTHER,False,activity_volume,3.5366431018822437,0.459234274721993,9.338337560258227,0.0742259718164202,0.21127637547969902,287,True,2,False,0.5458471647841416
BTCUSDT,2021-05-06,450090,OTHER,False,activity_ntrades,5.368285286696795,0.6384715224206015,5.384138463060073,0.12873873606994782,0.40919649222516874,287,True,2,False,0.5964068569735396
BTCUSDT,2021-05-06,450090,OTHER,False,realized_vol,2.7504899788961286,0.31944495748059326,13.694043564743884,0.05061669165011956,0.10206867646912143,287,True,5,False,0.3566058152390575
BTCUSDT,2021-05-08,450135,OTHER,False,activity_volume,3.5976271893477136,0.5063763671924265,8.165700930030827,0.08488520293595035,0.25891464750638604,287,True,23,False,0.5315236236271527
BTCUSDT,2021-05-08,450135,OTHER,False,activity_ntrades,5.515440821314845,0.6391204289206943,5.371948532366554,0.12903086773517294,0.41557809849816907,287,True,12,False,0.4259232588121717
BTCUSDT,2021-05-08,450135,OTHER,False,realized_vol,2.6404779195157633,0.3450474932099562,12.768878519365382,0.05428410799810749,0.11908393025128083,287,True,3,False,0.3134734153660082
BTCUSDT,2021-05-10,450183,OTHER,False,activity_volume,3.476567488487327,0.6812768189246227,4.60543879860898,0.1505062190315725,0.47375863436620946,287,True,13,False,0.7377362051928477
BTCUSDT,2021-05-10,450183,OTHER,False,activity_ntrades,5.480630242711083,0.7403627455293116,3.6073801947578876,0.1921469718016419,0.5624978816082964,287,True,13,False,0.5165288332974692
BTCUSDT,2021-05-10,450183,OTHER,False,realized_vol,2.582073603944466,0.5205737811252779,7.833883805903069,0.08848065630455712,0.27220271386638506,287,True,19,False,0.3186270376546029
BTCUSDT,2021-05-12,450238,OTHER,False,activity_volume,3.5597498981336457,0.8555256769292937,1.8724700658727504,0.37017797677682623,0.7339398733830116,287,True,9,False,2.26902332303189
BTCUSDT,2021-05-12,450238,OTHER,False,activity_ntrades,5.6149496020273215,0.8583719011239894,1.8326138665625482,0.37822871102688327,0.7393802990717921,287,True,7,False,1.5784997830226069
BTCUSDT,2021-05-12,450238,OTHER,False,realized_vol,2.677180989205702,0.7927677925291414,2.7866990610578086,0.24873413503675282,0.6299554800212909,287,True,8,False,1.5043254907279398
BTCUSDT,2021-05-15,450289,OTHER,False,activity_volume,3.8353577106648533,0.6242736309109362,5.653997947864494,0.122594169108559,0.38795366815002075,287,True,4,False,0.5459531273388917
BTCUSDT,2021-05-15,450289,OTHER,False,activity_ntrades,5.65246455670143,0.6683419699218887,4.835463665000172,0.14334658030357067,0.44503724604758266,287,True,24.0,True,0.3337560858322912
BTCUSDT,2021-05-15,450289,OTHER,False,realized_vol,2.890914087946329,0.4548258440380041,9.454088323903973,0.07331718900989884,0.20426503678784436,287,True,3,False,0.47047518563216545
BTCUSDT,2021-05-16,450330,OTHER,False,activity_volume,4.081584595595335,0.8445328154006733,2.0276602284330876,0.34184582349656667,0.7199133091576122,287,True,16,False,1.6663086170221508
BTCUSDT,2021-05-16,450330,OTHER,False,activity_ntrades,5.647210567902222,0.8909199050814894,1.3860089860648765,0.5001029484865839,0.8005485583997087,287,True,24.0,True,1.3097273385380017
BTCUSDT,2021-05-16,450330,OTHER,False,realized_vol,2.999172767964005,0.7141279050566149,4.040318327414701,0.17155756660477614,0.5144464562095228,287,True,16,False,1.1297121656039464
BTCUSDT,2021-05-17,450357,OTHER,False,activity_volume,4.953654366259949,0.5684937600563065,6.777179304072468,0.10227664777047096,0.31897797806614003,287,True,21,False,0.27486819447195376
BTCUSDT,2021-05-17,450357,OTHER,False,activity_ntrades,6.343000926423741,0.6163897417463519,5.806509814526441,0.11937415120282131,0.37557762836881736,287,True,21,False,0.10007652089328989
BTCUSDT,2021-05-17,450357,OTHER,False,realized_vol,3.5757390729080925,0.43190241705898796,10.074667232300863,0.0688010000308113,0.18706218395844165,287,True,21,False,0.0792533772220565
BTCUSDT,2021-05-19,450385,OTHER,True,activity_volume,4.438422416236441,0.9372912689703428,0.7771343083032229,0.8919271394327536,0.8786839288825198,287,True,8,False,0.8600835637680332
BTCUSDT,2021-05-19,450385,OTHER,True,activity_ntrades,5.929589143389895,0.9363734840847422,0.7888903276125394,0.8786356687344024,0.8784008562562817,287,True,8,False,0.6967979605823512
BTCUSDT,2021-05-19,450385,OTHER,True,realized_vol,3.269123922211811,0.8334412542081584,2.186304721550635,0.3170405176037543,0.6949170143319268,287,True,8,False,0.4841858344802237
BTCUSDT,2021-05-20,450409,OTHER,True,activity_volume,5.7418179103924025,0.7799978279797206,2.981569727325127,0.2324772666583895,0.6059683187365154,287,True,24.0,True,0.4153972752654946
BTCUSDT,2021-05-20,450409,OTHER,True,activity_ntrades,6.807369928750894,0.7337187841786448,3.715553419222161,0.18655287714987379,0.5376318404504331,287,True,12,False,0.5479680471686758
BTCUSDT,2021-05-20,450409,OTHER,True,realized_vol,4.11812985993164,0.5718614367545785,6.706302724608855,0.10335757406483215,0.32496688043073507,287,True,24.0,True,0.2024052591993685
BTCUSDT,2021-05-21,450446,OTHER,True,activity_volume,4.730895400770914,0.6534347303388941,5.106151535634873,0.1357474755150922,0.4402722273107941,287,True,13,False,1.3893677587334163
BTCUSDT,2021-05-21,450446,OTHER,True,activity_ntrades,6.249005324323726,0.6825880207719793,4.582365504895544,0.1512640534281749,0.4820344448846332,287,True,9,False,1.1183817179393662
BTCUSDT,2021-05-21,450446,OTHER,True,realized_vol,3.47447324667219,0.5097756394245798,8.08541487306056,0.08572809082059747,0.26736933225589365,287,True,12,False,0.8252313874092495
BTCUSDT,2021-05-23,450488,OTHER,True,activity_volume,4.618487001492765,0.789562263441978,2.8353190079805746,0.24446885116240655,0.6309088340238039,287,True,15,False,1.422181078003381
BTCUSDT,2021-05-23,450488,OTHER,True,activity_ntrades,6.144183331628127,0.8100878584946266,2.5273508390458272,0.2742583933545353,0.6665074231791361,287,True,12,False,1.1810734772577387
BTCUSDT,2021-05-23,450488,OTHER,True,realized_vol,3.3260319638459075,0.593712629473756,6.2563183853730555,0.11079154510110724,0.35675211150161357,287,True,20,False,0.8708390474778653
BTCUSDT,2021-05-24,450515,OTHER,True,activity_volume,5.127362567593549,0.5748629969675159,6.643482392617494,0.10433491647847196,0.329186365378368,287,True,8,False,0.5944122291932111
BTCUSDT,2021-05-24,450515,OTHER,True,activity_ntrades,6.50203760709625,0.5033104291026587,8.238577727648648,0.08413432554429205,0.24899274547034422,287,True,13,False,0.4602556718733363
BTCUSDT,2021-05-24,450515,OTHER,True,realized_vol,3.751914461099691,0.3540744298628195,12.458977609185997,0.05563435478436756,0.12539917298493175,287,True,24.0,True,0.07153702019443342
BTCUSDT,2021-05-26,450558,OTHER,False,activity_volume,4.601783251470613,0.5039809718491076,8.222601190693469,0.08429779877254236,0.25373286261970907,287,True,18,False,0.42271765079397744
BTCUSDT,2021-05-26,450558,OTHER,False,activity_ntrades,6.193358898971592,0.6004800950308946,6.120309424046654,0.11325361718421863,0.36048947580711377,287,True,22,False,0.4113125105322624
BTCUSDT,2021-05-26,450558,OTHER,False,realized_vol,3.165384332307437,0.27469817604914765,15.504987908338991,0.04470478691487095,0.07529612474644354,287,True,7,False,0.4926911367640585
BTCUSDT,2021-05-28,450612,OTHER,False,activity_volume,4.782822215916287,0.40362930396687224,10.887100640152264,0.06366682953251833,0.16558440010837583,287,True,8,False,0.4262771150458247
