date,value
2025-08-01,-12.161184829731688
2025-08-02,8.733162030971304
2025-08-03,15.474789702355189
2025-08-04,9.47195826400931
2025-08-05,2.3241681641724696
2025-08-06,6.100314785037103
2025-08-07,6.969142996354918
2025-08-08,10.422507757493726
2025-08-09,16.466900166630865
2025-08-10,8.883085746804692
2025-08-11,-3.248487705950609
2025-08-12,2.841311233625788
2025-08-13,0.028156208010557293
2025-08-14,-14.62417534940493
2025-08-15,1.5591397646756846
2025-08-16,17.84651541700294
2025-08-17,18.144997949055075
2025-08-18,2.841712198462332
2025-08-19,0.24941141949073398
2025-08-20,0.25540575972665636
2025-08-21,5.040833275545474
2025-08-22,-9.295098176648963
2025-08-23,15.358431144379104
2025-08-24,-15.6325540652211
2025-08-25,-8.158259959149966
2025-08-26,-5.957932163109142
2025-08-27,-5.481352302564908
2025-08-28,6.196271097245734
2025-08-29,-5.5941572518535025
2025-08-30,19.186179000771546
2025-08-31,18.589069982711038
2026-03-20,4.698298271884823
2026-03-21,27.428381853745186
2026-03-22,13.160141203974916
2026-03-23,-22.888796616452623
2026-03-24,3.3324505508482716
2026-03-25,6.488334410107193
2026-03-26,5.194953895159038
2026-03-27,5.301453878358075
2026-03-28,25.020194637081225
2026-03-29,16.2546020828867
2026-03-30,6.0052234347343045
2026-03-31,-2.9021903754493152
2026-04-01,7.295855229897413
2026-04-02,2.439717070403141
2026-04-03,19.16691478595437
2026-04-04,30.60241973965936
2026-04-05,17.72217524089253
2026-04-06,6.948336984969224
2026-04-07,-6.500199891470871
2026-04-08,2.023052521706454
2026-04-09,-2.0594490087572055
2026-04-10,4.212935802686758
2026-04-11,17.885405893802975
2026-04-12,6.12711199401555
2026-04-13,-3.27880140026344
2026-04-14,0.5300434246050969
2026-04-15,2.506311639109036
2026-04-16,-2.2298816062488953
2026-04-17,-7.736063018574654
2026-04-18,15.21771369073847
2026-04-19,4.803194332909051
2026-04-20,-2.8268060097890313
2026-04-21,-1.047527359363663
2026-04-22,1.5694540565538162
2026-04-23,0.1916912693565962
2026-04-24,6.45271425937176
2026-04-25,25.787825743106215
2026-04-26,8.56471501280241
2026-04-27,4.472284507455491
2026-04-28,12.499334845624904
2026-04-29,2.0053660760403105
2026-04-30,6.2487796947031455
2026-05-01,5.169584468119453
2026-05-02,17.897232639336355
2026-05-03,16.050540863521555
2026-05-04,-9.719275853568654
2026-05-05,6.756822790050208
2026-05-06,5.136756390796826
2026-05-07,6.665840650734147
2026-05-08,6.530382098498865
2026-05-09,21.952135702334946
2026-05-10,9.915939474498316
2026-05-11,4.835887969690823
2026-05-12,10.000736931558766
2026-05-13,12.068695713603688
2026-05-14,3.8928435073451624
2026-05-15,4.574968987506814
2026-05-16,17.20775779086642
2026-05-17,8.622245940134942
2026-05-18,-2.9131638141135596
2026-05-19,8.938878556301855
2026-05-20,5.760143043331482
2026-05-21,2.7792206361313205
2026-05-22,3.7830079617566597
2026-05-23,0.5691383816128095
2026-05-24,5.85199040036656
2026-05-25,10.073954189559494
2026-05-26,0.637112283373618
2026-05-27,3.0768829173570253
2026-05-28,-4.746594923654264
2026-05-29,0.8175199877943342
2026-05-30,17.590723624898473
2026-05-31,14.777460296187023
2026-06-01,-3.6301811629773937
2026-06-02,-14.238101198964138
2026-06-03,-17.36833598101766
2026-06-04,-39.98212731558198
2026-06-05,-52.899177502887326
2026-06-06,-11.39602303657935
2026-06-07,-17.8512631547406
2026-06-08,-14.439580824746585
2026-06-09,-7.340875218979214
2026-06-10,-13.324540262218086
2026-06-11,-6.598416565868604
2026-06-12,-0.9980002644188346
2026-06-13,16.209800730339925
2026-06-14,1.6471897183992965
2026-06-15,2.1791376871585157
2026-06-16,-1.4878029142018434
2026-06-17,-15.890053461537505
2026-06-18,-0.3303900633682062
2026-06-19,3.9645519148036854
2026-06-20,9.69538235631246
2026-06-21,13.283186514700162
2026-06-22,-3.7503009949687396
2026-06-23,1.4317481843854551
2026-06-24,-12.110737955597841
2026-06-25,-25.86234935004333
2026-06-26,-22.102543138035514
2026-06-27,15.898665271085896
2026-06-28,11.979729470080528
2026-06-29,-14.097989304875902
2026-06-30,-0.5058323298623222
2026-07-01,-8.399704027615151
2026-07-02,-10.21557727099097
2026-07-03,4.6820420214855645
2026-07-04,12.037519631081476
2026-07-05,11.145433716210931
2026-07-06,-15.424635595640503
2026-07-07,-4.511347909189027
2026-07-08,-3.0034074130298904
2026-07-09,-3.9294878134487092
2026-07-10,-0.4208890454235572
2026-07-11,16.393854924303625
2026-07-12,14.67843587481018
2026-07-13,-2.0160109915921822
2026-07-14,-6.362476896789303
2026-07-15,0.5904387728307583
2026-07-16,3.5193775788020645
2026-07-17,1.0301363054984805
2026-07-18,19.146886185900545
2026-07-19,14.339914009525948
2026-07-20,-4.118803991245954
2026-07-21,5.395756099712536
2026-07-22,7.322246533389279
2026-07-23,10.445098290327405
2026-07-24,7.420253957943448
2026-07-25,23.846128335801353
2026-07-26,18.729495738816976
2026-07-27,-0.10950352975615374
2026-07-28,3.6822714992078573
2026-07-29,-3.6495605807088154
2026-07-30,7.104583460771515
2026-07-31,3.2301518439977173
